HOLEID,X,Y,Z,cu_ppm,au_ppm,ag_ppm,fe_ppm,s_ppm,total_sulphide_ppm,CuEq_ppm
76,476.8951749999542,-178.13031999766827,157.98,6600.0,0.96,1.34,307000.0,2400.0,316000.0,6856.56
76,475.36517499992624,-181.7003199979663,146.95,46000.0,3.07,13.45,500000.0,14400.0,560400.0,47590.3
76,473.3351749998983,-186.37031999789176,132.57,5699.999999999999,0.38,1.16,361500.0,2300.0,369500.0,5854.439999999999
76,471.0151749999495,-191.4803199972957,116.68,6500.0,1.15,1.57,316900.0,2300.0,325700.0,6804.38
76,469.2751749999589,-195.2303199972957,105.05,5600.000000000001,0.38,1.09,398100.0,2200.0,405900.0,5748.560000000001
76,467.6451749999542,-198.6603199969977,94.38,8300.0,0.54,1.67,488400.00000000006,3500.0,500200.00000000006,8521.28
76,466.5851749998983,-200.8403199966997,87.57,5600.000000000001,0.34,1.15,383400.00000000006,2100.0,391100.00000000006,5747.600000000001
76,463.88517499994487,-206.32031999714675,70.45,8700.0,0.51,2.18,466400.0,3000.0,478100.0,8959.62
76,461.325174999889,-211.4603199977428,54.48,8500.0,0.58,1.87,420900.00000000006,3000.0,432400.00000000006,8744.08
76,459.6251749999356,-214.82031999714675,44.04,29400.0,1.9,5.27,499000.0,13200.0,541600.0,30127.68
76,457.7251749999122,-218.49031999707225,32.61,9700.0,0.65,1.74,404000.0,4900.0,418600.0,9943.66
76,455.6451749999542,-222.39031999744475,20.44,4900.0,0.2,1.58,205900.0,1500.0,212300.0,5062.72
76,453.0951749999076,-227.06031999737024,5.94,22900.0,2.12,3.68,493400.00000000006,10500.0,526800.0,23527.12
76,451.4251749998657,-230.10031999647617,-3.47,8700.0,1.45,0.99,345800.0,5400.0,359900.0,9000.66
76,450.4551749998936,-231.86031999625263,-8.91,31400.0,2.21,5.84,500000.0,10800.0,542200.0,32222.06
76,448.28517499996815,-235.79031999781728,-20.98,5800.0,0.41,1.5,258500.0,1800.0,266100.0,5987.5
76,446.0051749999402,-239.85031999647617,-33.33,34700.0,2.19,9.67,413300.0,11200.000000000002,459200.0,35840.78
76,443.4151749999728,-244.4203199967742,-47.22,17200.0,1.28,4.51,274500.0,5200.0,296900.0,17770.84
76,438.86517499992624,-252.11031999625263,-70.57,6000.0,0.66,1.25,263800.0,2100.0,271900.0,6204.0
76,435.4251749998657,-257.65031999722123,-87.24,5600.000000000001,0.54,0.95,297600.0,2300.0,305500.0,5760.800000000001
76,432.61517499992624,-262.0103199966252,-100.27,8100.000000000001,0.49,2.18,254800.0,2400.0,265300.0,8356.62
76,429.8451749999076,-266.1703199967742,-112.57,32300.0,1.24,11.48,413800.0,9300.0,455400.0,33450.32
76,425.2651749999495,-272.80031999759376,-132.07,17100.0,1.32,3.5,441300.0,7200.0,465600.0,17592.0
76,420.4551749998936,-279.4603199977428,-151.53,2900.0,0.25,0.64,296900.0,1200.0,301000.0,2991.26
76,414.54517499986105,-287.1803199965507,-174.04,4200.0,0.15,1.05,275200.0,1600.0,281000.0,4310.7
76,408.0251749999589,-295.1703199967742,-197.23,7400.0,0.42,1.39,355000.0,3600.0,366000.0,7579.76
76,401.0851749998983,-303.1603199969977,-220.3,3100.0,0.28,0.87,254000.0,1400.0000000000002,258500.0,3215.08
76,397.0151749999495,-307.6803199965507,-233.29,30400.0,1.27,11.61,494500.0,9700.0,534600.0,31565.74
76,392.88517499994487,-312.1903199963272,-246.05,7600.0,0.45,2.9,254600.0,2400.0,264600.0,7911.1
76,387.0151749999495,-318.47031999751925,-263.47,12300.0,0.47,5.67,282400.0,3600.0,298300.0,12846.78
76,383.9151749999728,-321.73031999729574,-272.4,3700.0,0.22,1.36,284100.0,1300.0,289100.0,3847.24
76,379.03517499996815,-326.80031999759376,-286.29,6100.0,0.29,2.6,266900.0,2200.0,275200.0,6361.9
76,371.03517499996815,-335.1003199964762,-308.48,7800.0,0.39,2.72,281700.0,3100.0,292600.0,8086.98
76,364.8751749999356,-341.4903199970722,-325.53,6200.0,0.34,1.97,293000.0,3200.0,302400.0,6416.48
77,-720.4848250000505,343.8396800030023,350.71,3900.0,0.16,0.9,193000.0,100.0,197000.0,3999.6
77,-725.2948250001064,332.7496800031513,328.83,7100.0,0.09,2.08,151800.0,1600.0,160500.0,7288.22
77,-730.3548250000458,321.69968000240624,306.98,1900.0,0.04,0.45,229400.0,600.0,231900.0,1943.8
77,-734.3848250000738,313.4296800028533,290.79,5000.0,0.09,0.97,241100.0,1500.0,247600.0,5094.98
77,-738.6348250000738,305.10968000255525,274.68,4200.0,0.04,0.84,25500.0,1300.0,31000.0,4276.56
77,-742.4148250001017,297.7996800020337,260.52,3000.0,0.05,0.57,93700.0,1000.0,97700.0,3055.38
78,-619.034825000097,603.4496800024062,275.08,10600.0,2.25,0.93,118500.0,100.0,129200.0,11015.62
78,-622.8348250000272,593.8896800037473,252.3,6700.0,0.26,0.79,112900.0,2300.0,121900.0,6805.36
78,-625.284825000097,587.7896800022572,237.93,11000.0,1.03,1.07,169300.0,6100.0,186400.0,11244.38
78,-626.9848250000505,583.6296800021082,228.19,4000.0,0.25,0.48,142600.0,1500.0,148100.0,4077.82
78,-630.2648250000784,575.8696800023317,210.14,10100.0,0.18,1.09,132300.0,3300.0,145700.0,10218.56
78,-634.6448250000831,566.0796800032258,187.56,6200.0,0.11,1.0,118700.0,2000.0,126900.0,6300.5
78,-638.4448250001296,558.1196800023317,169.22,8200.0,0.68,1.18,144000.0,3100.0,155300.0,8401.12
78,-642.4648250000319,550.1696800030768,150.92,6500.0,0.16,0.9,184000.0,2600.0,193100.0,6599.6
78,-647.7348250000505,540.3096800036728,128.56,7800.0,0.58,1.34,219600.0,2700.0,230100.0,7999.56
78,-652.9048250000924,531.2896800022572,108.3,3300.0,0.13,1.33,201400.0,1100.0,205800.0,3431.22
78,-658.314825000125,522.2896800022572,88.08,1400.0000000000002,0.04,0.28,147200.0,500.0,149100.0,1429.5200000000002
78,-664.0448250001064,513.1396800037473,67.61,1800.0,0.1,0.27,172399.99999999997,600.0,174799.99999999997,1837.68
78,-668.1948250001296,506.7596800029278,53.45,3500.0,0.16,0.75,184100.0,1300.0,188900.0,3587.0
78,-673.0148250000784,499.6196800023317,37.73,6600.0,0.28,1.47,211000.0,2200.0,219800.0,6765.48
78,-680.064825000125,489.51968000270426,15.98,2300.0,0.08,0.5,184900.0,700.0000000000001,187900.0,2354.0
78,-686.3948250000831,480.8096800036728,-2.23,3800.0,0.17,0.82,188500.0,1200.0,193500.0,3894.38
78,-692.3948250000831,472.8296800032258,-18.6,4700.0,0.21,1.74,234000.0,1400.0000000000002,240100.0,4877.66
78,-699.4748250000412,463.5696800034493,-37.35,8000.0,0.42,3.75,276900.0,2200.0,287100.0,8378.0
78,-706.674825000111,454.3096800036728,-55.93,7800.0,0.49,3.24,318300.0,2600.0,328700.0,8145.66
78,-712.8648250000551,446.4196800030768,-71.41,29600.0,0.97,10.44,418900.0,7600.0,456100.0,30622.46
78,-719.9048250000924,437.5496800020337,-88.53,14000.0,0.53,6.52,310400.0,3500.0,327900.0,14627.18
78,-728.7448250000598,426.5596800036728,-109.17,15100.0,0.11,5.82,220200.0,4000.0,239300.0,15605.38
78,-734.9648250000319,418.8496800027788,-123.48,17100.0,0.55,6.33,243800.0,4600.0,265500.0,17714.22
79,888.2551749999402,-754.5103199966252,413.92,6500.0,0.1,0.91,211300.0,100.0,217900.0,6591.44
79,885.0251749999588,-762.0003199968487,390.29,4500.0,0.09,0.92,203400.0,100.0,208000.0,4590.78
79,882.1051749999169,-768.4803199972957,369.57,700.0000000000001,0.03,0.21,208300.0,200.0,209200.0,722.1400000000001
79,879.1751749998657,-775.0203199964017,348.88,1000.0,0.02,0.27,211100.0,300.0,212400.0,1025.68
79,876.8051749998704,-780.2903199978173,332.55,3800.0,0.51,1.03,265200.0,1200.0,270200.0,3963.02
79,875.9151749999728,-782.2503199968487,326.6,400.0,0.03,0.13,192900.0,100.0,193400.0,415.42
79,873.9251749998657,-786.6203199978918,313.45,3600.0,0.31,1.15,242900.0,1300.0,247800.0,3743.1
79,870.215174999903,-794.6003199964762,290.05,800.0,0.03,0.33,168900.0,300.0,170000.0,832.22
79,866.6051749999169,-802.2803199980408,268.78,900.0,0.03,0.24,198700.0,300.0,199900.0,924.66
79,862.8551749999169,-810.2203199975193,247.63,3100.0,0.18,0.44,197200.0,1600.0,201900.0,3163.96
79,859.8951749999542,-816.3603199962527,231.57,11000.0,1.23,1.5,140000.0,3800.0,154800.0,11310.5
80,903.325174999889,-716.4703199975193,419.13,8400.0,0.22,0.92,227000.0,100.0,235500.0,8510.28
80,900.4451749998843,-724.3303199969232,395.57,5500.0,0.04,0.54,225400.0,200.0,231100.0,5551.36
80,897.5151749999495,-732.0003199968487,371.95,21100.0,1.24,4.7,331700.0,6400.0,359200.0,21680.8
80,895.0851749998983,-738.4203199967742,352.27,5400.0,0.13,1.22,293100.0,1700.0000000000002,300200.0,5521.98
80,892.7351749999216,-744.4303199965507,333.81,2500.0,0.1,0.72,223500.0,800.0,226800.0,2575.48
80,889.795174999861,-751.7303199972957,311.46,2500.0,0.08,0.73,212400.0,700.0000000000001,215600.0,2573.32
80,886.6051749999169,-759.5103199966252,287.91,7300.0,0.41,1.85,265000.0,2600.0,274900.0,7516.9
80,884.1551749999635,-765.3903199974447,270.36,8100.000000000001,0.52,2.68,290700.0,2900.0,301700.0,8403.12
80,883.0951749999076,-767.9003199972212,262.92,24900.000000000004,0.98,5.12,407700.00000000006,9800.0,442400.00000000006,25477.080000000005
80,881.5351749999681,-771.5703199971467,252.11,6700.0,0.4,1.58,256300.0,2200.0,265200.0,6892.72
80,879.4751749999123,-776.3803199976683,237.94,2700.0,0.12,0.95,239900.0,900.0,243500.0,2797.8
80,877.0151749999495,-782.1103199962527,221.24,1200.0,0.04,0.43,183300.0,400.0,184900.0,1242.12
80,873.465174999903,-790.2603199966252,197.88,1000.0,0.06,0.31,197400.0,300.0,198700.0,1035.04
80,869.8051749998704,-798.5303199980408,174.57,2600.0,0.11,0.52,199500.0,900.0,203000.0,2660.18
80,866.8451749999076,-805.1703199967742,156.02,2800.0000000000005,0.13,0.54,193100.0,1000.0,196900.0,2864.8600000000006
81,922.8751749999356,-667.0603199973702,418.14,9000.0,0.42,1.34,287000.0,100.0,296100.0,9175.56
81,920.3051749998704,-674.7403199970722,393.93,18700.0,0.6,2.54,341400.0,1400.0000000000002,361500.0,19003.36
81,917.795174999861,-682.4003199972212,369.71,4000.0,0.08,0.94,255200.0,1200.0,260400.0,4090.96
81,915.3151749998796,-690.1303199976683,345.5,2000.0,0.05,0.53,215400.0,600.0,218000.0,2052.02
81,912.715174999903,-697.8003199975938,321.29,7100.0,0.31,1.89,253700.0,2300.0,263100.0,7305.26
81,911.1351749999448,-702.3403199966997,306.96,1500.0,0.08,0.45,218000.0,500.0,220000.0,1549.8
81,909.5551749998704,-706.8203199971467,292.89,7300.0,0.47,1.9,280900.0,2300.0,290500.0,7530.1
81,906.785174999968,-714.4203199967742,269.24,4800.0,0.19,1.42,264900.0,1600.0,271300.0,4947.78
81,903.9551749998936,-722.1603199969977,245.64,3300.0,0.19,1.01,264300.0,1100.0,268700.0,3413.34
81,901.8051749998704,-727.9203199967742,228.37,14100.0,0.52,3.62,253600.0,4300.0,272000.0,14482.08
81,900.4251749998657,-731.5403199978173,217.73,1300.0,0.07,0.42,203300.0,500.0,205100.0,1345.78
81,898.1551749999635,-737.3503199964762,200.84,7300.0,0.43,1.81,289500.0,2500.0,299300.0,7516.54
81,896.1951749998843,-742.4203199967742,186.17,6100.0,0.19,1.25,260400.0,2200.0,268700.0,6233.5
81,895.5851749998983,-744.0003199968487,181.62,13500.0,0.44,2.57,376500.0,5000.0,395000.0,13781.88
81,894.2051749998936,-747.5603199973702,171.34,4400.0,0.18,0.97,266200.0,1500.0,272100.0,4508.48
81,891.5051749999402,-754.4303199965507,151.86,3100.0,0.13,0.88,237400.0,1100.0,241600.0,3193.42
81,889.575174999889,-759.2903199978173,138.31,3900.0,0.13,1.39,292000.0,1400.0000000000002,297300.0,4036.26
81,888.2351749999216,-762.6303199976683,128.97,1600.0,0.05,0.49,224700.0,600.0,226900.0,1648.66
81,885.6651749999728,-769.2203199975193,110.82,3800.0,0.14,1.17,255600.0,1400.0000000000002,260800.0,3919.28
82,874.325174999889,-790.6003199964762,404.47,4900.0,0.08,0.68,240400.0,100.0,245400.0,4969.12
82,871.3051749998704,-798.0403199978173,380.79,2400.0,0.09,0.6,233100.0,400.0,235900.0,2463.9
82,869.295174999861,-803.0303199980408,365.09,3900.0,0.29,1.17,270500.0,1300.0,275700.0,4041.78
82,868.4951749999309,-805.0903199966997,358.63,4400.0,0.21,1.19,342900.0,2000.0,349300.0,4531.46
82,867.9451749998843,-806.5103199966252,354.18,3400.0000000000005,0.1,1.11,300500.0,1400.0000000000002,305300.0,3508.2400000000007
82,866.2551749999402,-810.8603199962527,340.48,1000.0,0.05,0.42,180100.00000000003,300.0,181400.00000000003,1042.78
82,864.4451749998843,-815.5203199964017,325.79,500.0,0.02,0.13,187500.0,200.0,188200.0,513.92
82,863.0251749999588,-819.1503199972212,314.3,1000.0,0.05,0.2,181400.0,400.0,182800.0,1024.3
82,860.965174999903,-824.4603199977428,297.46,5000.0,0.29,0.43,221800.0,3700.0,230500.0,5079.62
82,858.4951749999309,-830.7203199975193,277.39,1800.0,0.17,0.21,64600.0,700.0000000000001,67100.0,1843.14
82,855.5951749999076,-838.1603199969977,253.7,5699.999999999999,0.32,0.65,62900.0,2100.0,70700.0,5802.599999999999
82,852.715174999903,-845.5803199969232,230.0,6300.0,0.34,0.81,74500.0,2800.0000000000005,83600.0,6419.04
82,849.7651749999495,-853.0303199980408,206.32,8400.0,0.28,1.22,69200.0,3300.0,80900.0,8544.48
82,846.8051749998704,-860.5003199968487,182.64,4400.0,0.17,0.66,76700.0,1900.0,83000.0,4480.94
82,843.7751749999588,-867.9903199970722,158.99,3900.0,0.15,0.65,56100.0,1900.0,61900.0,3977.1
82,841.1651749999728,-874.4303199965507,138.82,4300.0,0.15,0.79,53600.0,1800.0,59700.0,4388.86
83,272.27517499995884,-410.0803199969232,248.51,2600.0,0.1,0.58,246200.0,900.0,249700.0,2663.72
83,268.9451749998844,-418.2103199977428,223.76,6600.0,0.14,2.14,247800.0,2300.0,256700.0,6800.76
83,265.4951749999309,-426.5803199969232,199.1,600.0,0.05,0.17,172800.0,200.0,173600.0,621.78
83,260.4051749999635,-438.8503199964762,163.32,4500.0,0.06,1.03,234000.0,1800.0,240300.0,4595.52
83,256.8351749998983,-447.1403199974448,139.61,5200.0,0.14,1.72,260200.0,1700.0000000000002,267100.0,5365.48
83,252.94517499988436,-455.4903199970722,115.97,4400.0,0.17,0.99,282000.0,1300.0,287700.0,4508.66
83,248.9851749999216,-463.8703199978918,92.35,2800.0000000000005,0.1,0.79,215000.0,1100.0,218900.0,2881.3600000000006
83,244.87517499993555,-472.3603199962527,68.8,2600.0,0.12,1.01,180400.0,1300.0,184300.0,2702.84
84,858.325174999889,-831.5303199980408,405.04,10500.0,0.19,2.29,272900.0,300.0,283700.0,10720.86
84,855.4751749999123,-838.6603199969977,381.03,2400.0,0.07,0.69,198800.0,100.0,201300.0,2468.46
84,852.5151749999495,-845.7503199968487,357.02,7200.0,0.22,1.0,130700.0,1000.0,138900.0,7317.0
84,849.3351749998983,-852.9703199975193,333.09,9800.0,0.59,1.27,68200.0,4000.0,82000.0,9995.18
84,846.0051749999402,-860.3403199966997,309.21,7900.0,0.28,0.71,66600.0,3800.0,78300.0,8001.64
84,842.575174999889,-867.8103199973702,285.38,5400.0,0.25,0.82,57900.0,2000.0,65300.0,5506.38
84,839.0151749999495,-875.3303199969232,261.59,6899.999999999999,0.23,1.17,72800.0,2600.0,82300.0,7032.779999999999
84,835.2351749999216,-882.9003199972212,237.84,8000.0,0.27,1.21,88900.0,3200.0,100100.0,8142.14
85,181.22517499991227,-366.6103199962527,248.39,4100.0,0.26,1.16,262800.0,1400.0000000000002,268300.0,4236.44
85,178.1751749998657,-374.4403199963272,224.85,4200.0,0.23,1.07,245200.0,1300.0,250700.0,4324.38
85,175.04517499986105,-382.4103199969977,201.38,3700.0,0.44,1.02,244600.0,1200.0,249500.0,3851.68
85,168.7551749999402,-398.13031999766827,155.91,8200.0,0.04,2.56,244000.0,2200.0,254400.0,8421.04
85,164.39517499995418,-408.9903199970722,124.23,700.0000000000001,0.01,0.18,160400.0,200.0,161300.0,716.6200000000001
85,162.825174999889,-412.7303199972957,113.17,8500.0,0.01,1.91,198800.0,2500.0,209800.0,8661.94
85,157.52517499995884,-424.3703199978918,78.61,14900.0,1.47,4.42,351100.0,5200.0,371200.0,15491.78
85,154.53517499996815,-430.7303199972957,59.97,11900.0,1.39,3.7,357100.0,6300.0,375300.0,12419.3
85,152.76517499994952,-434.3903199974448,49.4,4200.0,0.13,0.43,217100.0,3200.0,224500.0,4255.62
85,151.3351749998983,-437.2803199980408,41.1,11399.999999999998,0.15,0.47,282700.0,9500.0,303600.0,11461.979999999998
85,149.85517499991693,-440.1403199974448,32.89,200.0,0.0,0.02,101000.0,100.0,101300.0,201.68
85,147.05517499987036,-445.4303199965507,17.7,100.0,0.01,0.02,93600.0,100.0,93800.0,103.18
85,142.61517499992624,-453.5803199969232,-5.52,0.0,0.0,0.02,82800.0,100.0,82900.0,1.68
85,137.98517499992158,-461.7003199979663,-28.7,0.0,0.0,0.01,75300.0,100.0,75400.0,0.84
85,133.12517499993555,-469.6903199963272,-51.56,0.0,0.0,0.01,53600.0,100.0,53700.0,0.84
86,309.8351749998983,-40.19031999632716,130.94,3500.0,0.23,0.87,295300.0,1000.0,299800.0,3607.58
86,306.7851749999681,-47.7803199980408,107.32,4400.0,0.24,1.21,290600.0,1300.0,296300.0,4537.64
86,303.37517499993555,-55.35031999647617,83.74,4100.0,0.18,1.17,265500.0,1100.0,270700.0,4225.28
86,300.9951749999309,-60.18031999655068,68.67,5100.0,0.33,1.57,273100.0,1400.0000000000002,279600.0,5281.38
86,300.0651749998797,-61.970319997519255,63.02,19300.0,1.3,2.83,395800.0,7300.0,422400.0,19732.72
86,297.6051749999169,-66.54031999781728,48.41,4700.0,0.26,0.98,318100.0,1300.0,324100.0,4821.32
86,293.2651749999495,-74.02031999640167,23.89,4900.0,0.24,1.05,291000.0,1400.0000000000002,297300.0,5024.2
86,288.5351749999681,-81.2503199968487,-0.63,4600.0,0.2,1.19,264000.0,1300.0,269900.0,4729.96
86,283.47517499991227,-88.31031999737024,-25.13,7500.0,0.45,1.68,263900.0,2200.0,273600.0,7708.62
86,280.3151749998797,-92.30031999759376,-39.78,4600.0,0.23,0.98,286200.0,1300.0,292100.0,4716.82
86,277.8351749998983,-95.2803199980408,-51.13,7600.0,0.47,1.89,266800.0,2300.0,276700.0,7829.26
86,275.3151749998797,-98.23031999729574,-62.57,21200.0,1.27,5.87,386100.0,6400.0,413700.0,21883.58
86,273.6651749999728,-100.15031999722125,-70.15,6000.0,0.34,1.46,293400.0,1800.0,301200.0,6173.64
86,271.8951749999542,-102.24031999707222,-78.47,38400.0,2.49,12.56,465900.00000000006,11000.0,515300.00000000006,39828.54
86,270.6751749998657,-103.69031999632716,-84.21,11700.0,1.11,3.95,328600.0,3600.0,343900.0,12198.3
86,269.21517499990296,-105.43031999655068,-91.1,19700.0,3.07,4.51,439000.0,7900.0,466600.0,20539.34
86,267.6751749998657,-107.27031999640168,-98.41,6300.0,0.65,0.78,365600.0,3300.0,375200.0,6463.02
86,264.435174999875,-111.16031999699771,-113.8,31500.0,2.59,7.57,447600.0,10700.0,489800.0,32524.38
86,259.3151749998797,-117.36031999625266,-138.31,2200.0,0.11,0.47,235500.0,700.0000000000001,238400.0,2255.98
86,254.3451749999076,-123.55031999759376,-162.6,3400.0000000000005,0.1,0.8,242000.0,1000.0,246400.0,3482.2000000000003
86,249.3851749999449,-129.68031999655068,-186.9,11900.0,0.21,3.36,233800.0,3300.0,249000.0,12213.74
86,244.575174999889,-135.8403199966997,-211.23,2600.0,0.13,0.75,200900.0,800.0,204300.0,2682.5
86,239.86517499992624,-141.88031999766827,-235.6,6899.999999999999,0.32,1.73,228200.0,2300.0,237400.0,7093.319999999999
86,235.06517499987967,-147.61031999625266,-259.75,20800.0,2.27,4.05,497400.0,9400.0,527600.0,21480.7
86,230.2551749999402,-153.15031999722123,-283.65,22200.000000000004,2.68,3.67,487800.0,10800.0,520800.0,22910.280000000002
86,226.7551749999402,-157.0003199968487,-300.57,34600.0,2.11,6.46,500000.0,12800.0,547400.0,35459.14
86,224.2451749999309,-159.72031999751923,-312.63,29000.0,3.0,5.96,496500.0,10300.0,535800.0,29950.64
86,221.0851749998983,-163.1703199967742,-327.88,19600.0,1.16,5.03,325000.0,6500.0,351100.0,20196.52
86,218.43517499987504,-166.12031999789178,-341.02,26000.0,4.16,5.85,468300.0,11299.999999999998,505600.0,27115.4
86,217.61517499992624,-167.0303199980408,-345.09,18100.0,1.61,5.01,366200.0,6000.0,390300.0,18762.34
86,215.2551749999402,-169.65031999722123,-357.01,27300.0,0.23,8.77,250800.0,6800.000000000001,284900.0,28071.18
87,18.03517499996815,308.7396800033748,244.79,700.0000000000001,0.02,0.07,70700.0,500.0,71900.0,708.8800000000001
87,14.595174999907613,300.0096800029278,223.4,800.0,0.05,0.2,33200.0,400.0,34400.0,824.3
87,12.205174999893645,294.1296800021082,209.37,6500.0,0.08,1.95,182000.0,2300.0,190800.0,6675.8
87,10.22517499991227,289.3196800034493,197.9,2500.0,0.09,0.67,264200.0,1100.0,267800.0,2569.78
87,-20.60482500004582,221.55968000367284,29.66,1400.0000000000002,0.03,0.35,204300.0,600.0,206300.0,1433.9000000000003
87,-22.71482500003185,217.37968000210824,18.94,2800.0000000000005,0.07,0.71,264200.0,900.0,267900.0,2870.1400000000003
87,-26.954825000138957,209.27968000248077,-1.7,4000.0,0.22,1.36,211900.0,1200.0,217100.0,4147.24
87,-31.73482500005048,200.36968000233173,-23.82,1100.0,0.02,0.39,129000.0,300.0,130400.0,1135.76
87,-35.174825000111014,194.20968000218272,-38.71,13799.999999999998,0.5,4.33,295900.0,4100.0,313800.0,14238.719999999998
87,-38.88482500007376,187.7396800033748,-54.15,8700.0,0.39,3.37,269700.0,2600.0,281000.0,9041.58
87,-43.48482500005048,179.81968000344932,-72.83,6700.0,0.37,2.57,237300.0,2000.0,246000.0,6971.38
87,-47.71482500003185,172.72968000359833,-89.33,7800.0,0.34,2.61,279100.0,2400.0,289300.0,8070.24
